"Knitting Instructor","Knitting Instructor"
"Recreational Activities Instructor","Recreational Activities Instructor"
"Elementary School Substitute Teacher","Elementary School Substitute Teacher"
"English Substitute Teacher","English Substitute Teacher"
"Algebra Tutor","Algebra Tutor"
"Reading Tutor","Reading Tutor"
"Spanish Tutor","Spanish Tutor"
"Standardized Test Tutor","Standardized Test Tutor"
"Sunday School Teacher","Sunday School Teacher"
"Digital Archivist","Digital Archivist"
"Film Archivist","Film Archivist"
"Historical Records Administrator","Historical Records Administrator"
"Image Archivist","Image Archivist"
"Museum Archivist","Museum Archivist"
"Processing Archivist","Processing Archivist"
"Reference Archivist","Reference Archivist"
"State Archivist","State Archivist"
"Collections and Archives Director","Collections and Archives Director"
"Collections Curator","Collections Curator"
"Educational Institution Curator","Educational Institution Curator"
"Exhibitions and Collections Manager","Exhibitions and Collections Manager"
"Herbarium Curator","Herbarium Curator"
"Museum Curator","Museum Curator"
"Photography and Prints Curator","Photography and Prints Curator"
"Art Conservator","Art Conservator"
"Art Handler","Art Handler"
"Conservation Technician","Conservation Technician"
"Ethnographic Materials Conservator","Ethnographic Materials Conservator"
"Museum Exhibit Technician","Museum Exhibit Technician"
"Objects Conservator","Objects Conservator"
"Paintings Conservator","Paintings Conservator"
"Paper Conservator","Paper Conservator"
"Textile Conservator","Textile Conservator"
"Acquisitions Librarian","Acquisitions Librarian"
"Audio-Visual Collections Coordinator","Audio-Visual Collections Coordinator"
"Catalog Librarian","Catalog Librarian"
"Children's Librarian","Children's Librarian"
"Collection Development Librarian","Collection Development Librarian"
"College Librarian","College Librarian"
"Electronic Resources Librarian","Electronic Resources Librarian"
"Film Librarian","Film Librarian"
"Government Documents Librarian","Government Documents Librarian"
"High School Librarian","High School Librarian"
"Interlibrary Loan Services Librarian","Interlibrary Loan Services Librarian"
"Law Librarian","Law Librarian"
"Library Media Specialist","Library Media Specialist"
"Medical Librarian","Medical Librarian"
"Multimedia Services Coordinator","Multimedia Services Coordinator"
"Music Librarian","Music Librarian"
"Periodicals Librarian","Periodicals Librarian"
"Record Librarian","Record Librarian"
"Reference Librarian","Reference Librarian"
"Research Librarian","Research Librarian"
"School Librarian","School Librarian"
"Serials Librarian","Serials Librarian"
"Technical Services Librarian","Technical Services Librarian"
"University Librarian","University Librarian"
"Youth Services Librarian","Youth Services Librarian"
"Cataloging Library Technical Assistant","Cataloging Library Technical Assistant"
"Library Acquisitions Technician","Library Acquisitions Technician"
"Library Cataloging Technician","Library Cataloging Technician"
"Library Circulation Technician","Library Circulation Technician"
"Library Technical Assistant","Library Technical Assistant"
"Serials or Bindery Library Technical Assistant","Serials or Bindery Library Technical Assistant"
"4-H Youth Development Specialist","4-H Youth Development Specialist"
"Agricultural Agent","Agricultural Agent"
"Agricultural Extension Educator","Agricultural Extension Educator"
"Extension Service Advisor","Extension Service Advisor"
"Family and Consumer Sciences Extension Agent","Family and Consumer Sciences Extension Agent"
"Family Resource Management Specialist","Family Resource Management Specialist"
"Farm Business Management Agent","Farm Business Management Agent"
"Farm Management Specialist","Farm Management Specialist"
"Feed Management Advisor","Feed Management Advisor"
"Home Economics Expert","Home Economics Expert"
"Curriculum and Assessment Director","Curriculum and Assessment Director"
"Curriculum and Instruction Director","Curriculum and Instruction Director"
"Curriculum Coordinator","Curriculum Coordinator"
"Curriculum Designer","Curriculum Designer"
"Curriculum Specialist","Curriculum Specialist"
"Instructional Materials Director","Instructional Materials Director"
"School Curriculum Developer","School Curriculum Developer"
"Special Education Curriculum Specialist","Special Education Curriculum Specialist"
"Elementary Learning Support Aide","Elementary Learning Support Aide"
"Elementary School Reading Aide","Elementary School Reading Aide"
"High School Basic Skills Improvement Program Instructional Aide","High School Basic Skills Improvement Program Instructional Aide"
"Middle School Paraeducator","Middle School Paraeducator"
"Secondary School Assistant Teacher","Secondary School Assistant Teacher"
"Special Education Aide","Special Education Aide"
"Special Education Classroom Aide","Special Education Classroom Aide"
"Special Education Instructional Assistant","Special Education Instructional Assistant"
"Special Education Paraeducator","Special Education Paraeducator"
"Special Education Paraprofessional","Special Education Paraprofessional"
"Special Education Teaching Assistant","Special Education Teaching Assistant"
"Assistant Instructor","Assistant Instructor"
"College Biology Teaching Assistant","College Biology Teaching Assistant"
"University Teaching Assistant","University Teaching Assistant"
"Adult ESL Teacher Aide","Adult ESL Teacher Aide"
"Adult Literacy Teaching Aide","Adult Literacy Teaching Aide"
"Sunday School Teacher Aide","Sunday School Teacher Aide"
"Aptitude Test (SAT) Grader","Aptitude Test (SAT) Grader"
"General Educational Development (GED®) Examiner","General Educational Development (GED®) Examiner"
"Magazine Designer","Magazine Designer"
"Hand Potter","Hand Potter"
"Metal Crafts Artist","Metal Crafts Artist"
"Quilter","Quilter"
"Book Illustrator","Book Illustrator"
"Caricature Artist","Caricature Artist"
"Comic Artist","Comic Artist"
"Comic Book Artist","Comic Book Artist"
"Comic Illustrator","Comic Illustrator"
"Commercial Artist","Commercial Artist"
"Concrete Sculptor","Concrete Sculptor"
"Editorial Cartoonist","Editorial Cartoonist"
"Fashion Illustrator","Fashion Illustrator"
"Free Lance Artist","Free Lance Artist"
"Fresco Artist","Fresco Artist"
"Glass Artist","Glass Artist"
"Ice Sculptor","Ice Sculptor"
"Medical Illustrator","Medical Illustrator"
"Mural Painter","Mural Painter"
"Muralist","Muralist"
"Non-Representational Metal Sculptor","Non-Representational Metal Sculptor"
"Oil Painter","Oil Painter"
"Pattern Illustrator","Pattern Illustrator"
"Political Cartoonist","Political Cartoonist"
"Portrait Artist","Portrait Artist"
"Portrait Painter","Portrait Painter"
"Scientific Illustrator","Scientific Illustrator"
"Sketch Artist","Sketch Artist"
"Sports Cartoonist","Sports Cartoonist"
"Stained Glass Artist","Stained Glass Artist"
"Water Colorist","Water Colorist"
"Watercolor Artist","Watercolor Artist"
"3D Animator","3D Animator"
"Animator","Animator"
"Multimedia Artist","Multimedia Artist"
"Special Effects Artist","Special Effects Artist"
"Calligrapher","Calligrapher"
"Tattoo Artist","Tattoo Artist"
"Automobile Designer","Automobile Designer"
"Bank Note Designer","Bank Note Designer"
"Bicycle Designer","Bicycle Designer"
"Car Body Designer","Car Body Designer"
"Ceramic Designer","Ceramic Designer"
"Ceramic Mold Designer","Ceramic Mold Designer"
"Furniture Designer","Furniture Designer"
"Package Designer","Package Designer"
"Rug Designer","Rug Designer"
"Snowboard Designer","Snowboard Designer"
"Textile Designer","Textile Designer"
"Tile Designer","Tile Designer"
"Toy Designer","Toy Designer"
"Apparel Designer","Apparel Designer"
"Clothes Designer","Clothes Designer"
"Clothing Designer","Clothing Designer"
"Costume Designer","Costume Designer"
"Custom Furrier","Custom Furrier"
"Dance Costume Designer","Dance Costume Designer"
"Dress Designer","Dress Designer"
"Hat Designer","Hat Designer"
"Sweater Designer","Sweater Designer"
"Uniform Designer","Uniform Designer"
"Corsage Maker","Corsage Maker"
"Floral Arranger","Floral Arranger"
"Floral Artist","Floral Artist"
"Floral Decorator","Floral Decorator"
"Florist","Florist"
"Florist Designer","Florist Designer"
"Flower Arranger","Flower Arranger"
"Graphic Artist","Graphic Artist"
"Visual Designer","Visual Designer"
"Certified Kitchen Designer","Certified Kitchen Designer"
"Furniture Arranger","Furniture Arranger"
"Home Lighting Adviser","Home Lighting Adviser"
"Interior Decorator","Interior Decorator"
"Interior Designer","Interior Designer"
"Kitchen and Bath Designer","Kitchen and Bath Designer"
"Kitchen Designer","Kitchen Designer"
"Display Artist","Display Artist"
"Display Decorator","Display Decorator"
"Display Designer","Display Designer"
"Display Specialist","Display Specialist"
"Mannequin Decorator","Mannequin Decorator"
"Merchandise Displayer","Merchandise Displayer"
"Show Floor Decorator","Show Floor Decorator"
"Visual Merchandiser","Visual Merchandiser"
"Visual Merchandising Specialist","Visual Merchandising Specialist"
"Window Decorator","Window Decorator"
"Window Draper","Window Draper"
"Window Dresser","Window Dresser"
"Window Trimmer","Window Trimmer"
"Scenic Designer","Scenic Designer"
"Set Decorator","Set Decorator"
"Set Designer","Set Designer"
"Stage Scenery Designer","Stage Scenery Designer"
"Theater Set Production Designer","Theater Set Production Designer"
"Memorial Marker Designer","Memorial Marker Designer"
"Actor Understudy","Actor Understudy"
"Actress","Actress"
"Dramatic Reader","Dramatic Reader"
"Elocutionist","Elocutionist"
"Monologist","Monologist"
"Vaudeville Actor","Vaudeville Actor"
"Voice-Over Artist","Voice-Over Artist"
"Broadcast Producer","Broadcast Producer"
"Casting Director","Casting Director"
"Film Maker","Film Maker"
"Independent Film Maker","Independent Film Maker"
"Independent Video Producer","Independent Video Producer"
"Motion Picture Director","Motion Picture Director"
"Movie Producer","Movie Producer"
"Music Video Director","Music Video Director"
"Music Video Producer","Music Video Producer"
"News Production Supervisor","News Production Supervisor"
"Newscast Director","Newscast Director"
"Newscast Producer","Newscast Producer"
"On-Air Director","On-Air Director"
"Pageant Director","Pageant Director"
"Radio and Television Technical Director","Radio and Television Technical Director"
"Radio Producer","Radio Producer"
"Stage Manager","Stage Manager"
"Television News Producer","Television News Producer"
"Television Newscast Director","Television Newscast Director"
"Television Producer","Television Producer"
"Television Program Director","Television Program Director"
"Theater Company Producer","Theater Company Producer"
"Video Producer","Video Producer"
"National Association for Stock Car Auto Racing Driver","National Association for Stock Car Auto Racing Driver"
"Profession Cyclist","Profession Cyclist"
"Professional All Terrain Vehicle Racer","Professional All Terrain Vehicle Racer"
"Professional Athlete","Professional Athlete"
